"id","title","type","description","release_year","age_certification","runtime","genres","production_countries","seasons","imdb_score","imdb_votes","comedia","pais","cantidad_actores","cantidad_directores","director","cantidad_generos","cantidad_paises","largo_titulo","largo_descripcion","log_imdb_votes","genero_principal","votos_faltantes"
"ts56718","El Chapo","SHOW","A look at the life of notorious drug kingpin, El Chapo, from his early days in the 1980s working for the Guadalajara Cartel, to his rise to power of during the '90s and his ultimate downfall in 2016.",2017,"TV-MA",44,"['drama', 'action', 'history', 'crime']","['US']",3,7.8,17992,0,"US",7,0,"Sin director",4,1,8,199,9.79773807235252,"drama",0
"ts53693","The Worst Witch","SHOW","Join Mildred Hubble in CBBC's adaptation of The Worst Witch books, written by Jill Murphy.",2017,"TV-Y7",27,"['scifi', 'fantasy', 'family', 'european']","['GB']",4,7.2,2375,0,"GB",19,0,"Sin director",4,1,15,90,7.77317368048254,"scifi",0
"ts83540","Paradise PD","SHOW","An eager young rookie joins the ragtag small-town police force led by his dad as they bumble, squabble and snort their way through a big drug case.",2018,"TV-MA",27,"['comedy', 'crime', 'animation', 'action']","['US']",3,6.8,17779,1,"US",6,0,"Sin director",4,1,11,147,9.7858295090679,"comedy",0
"tm285171","Clinical","MOVIE","A psychiatrist tries to put her life back together after a violent attack by seeking to repair the life of a new patient, but he has his own terrifying history.",2017,"Sin dato",104,"['thriller', 'horror']","['US']",0,5.1,7904,0,"US",10,1,"Alistair Legrand",2,1,8,160,8.97525074964357,"thriller",0
"tm311995","The Battleship Island","MOVIE","During the Japanese colonial era, roughly 400 Korean people, who were forced onto Battleship Island (‘Hashima Island’) to mine for coal, attempt to escape.",2017,"PG-13",132,"['action', 'drama', 'history']","['KR']",0,7.1,7005,0,"KR",22,1,"Ryoo Seung-wan",3,1,21,155,8.85452220375743,"action",0
"ts76603","Erased","SHOW","After finding his mom killed, Satoru's time-traveling ability takes him back 18 years for a chance to prevent her death and those of three classmates.",2017,"TV-14",28,"['drama', 'scifi', 'thriller', 'fantasy']","['JP']",1,7.8,3596,0,"JP",10,1,"Ten Shimoyama",4,1,6,150,8.18785544369562,"drama",0
"ts81526","November 13: Attack on Paris","SHOW","Survivors and first responders share personal stories of anguish, kindness and bravery that unfolded amid the Paris terror attacks of Nov. 13, 2015.",2018,"TV-MA",54,"['documentation']","['FR']",1,8.3,3105,0,"FR",1,0,"Sin director",1,1,28,148,8.04109100370863,"documentation",0
"tm319882","Hampstead","MOVIE","Emily Walters is an American widow living a peaceful, uneventful existence in the idyllic Hampstead Village of London, when she meets  local recluse, Donald Horner. For 17 years, Donald has lived—wildly yet peacefully—in a ramshackle hut near the edge of the forest. When Emily learns his home is the target of developers who will stop at nothing to remove him, saving Donald and his property becomes her personal mission. Despite his gruff exterior and polite refusals for help, Emily is drawn to him—as he is to her—and what begins as a charitable cause evolves into a relationship that will grow even as the bulldozers close in.",2017,"PG-13",102,"['comedy', 'romance', 'drama']","['GB']",0,6,6254,1,"GB",16,1,"Joel Hopkins",3,1,9,631,8.74113642290101,"comedy",0
"tm324820","MFKZ","MOVIE","Angelino is just one of thousands of deadbeats living in Dark Meat City. But an otherwise unremarkable scooter accident caused by a beautiful, mysterious stranger is about to transform his life... into a waking nightmare! He starts seeing monstrous forms prowling around all over the city... Is Angelino losing his mind, or could an alien invasion really be happening this quietly...?",2018,"R",95,"['crime', 'scifi', 'thriller', 'animation', 'action', 'comedy', 'european']","['JP', 'FR']",0,6.7,4263,1,"JP",15,2,"Shoujirou Nishimi",7,2,4,384,8.35796296584568,"crime",0
"tm296398","Steel Rain","MOVIE","Amid a coup, a North Korean agent escapes south with the country's injured leader in an attempt to keep him alive and prevent a Korean war.",2017,"Sin dato",139,"['thriller', 'action', 'drama']","['KR']",0,7.1,5434,0,"KR",26,1,"Yang Woo-seok",3,1,10,139,8.60061479955531,"thriller",0
"tm285649","The Ottoman Lieutenant","MOVIE","Lillie, a determined American woman, ventures overseas to join Dr. Jude at a remote medical mission in the Ottoman Empire (now Turkey). However, Lillie soon finds herself at odds with Jude and the mission’s founder, Woodruff, when she falls for the titular military man, Ismail, just as the war is about to erupt.",2017,"R",111,"['drama', 'war']","['TR', 'US']",0,6.4,25582,0,"TR",18,1,"Joseph Ruben",2,2,22,313,10.1496833473805,"drama",0
"ts309731","Gormiti","SHOW","Toby, Nick, Lucas and Jessica have hidden in the kitchen of their house a secret passage that leads to the ""Temple of the Elements"", from where they are transported to Gorm.",2018,"TV-Y",11,"['comedy', 'action', 'animation', 'fantasy', 'thriller']","['ES', 'IT']",4,5.3,111,1,"ES",8,0,"Sin director",5,2,7,173,4.71849887129509,"comedy",0
"tm306811","Casting JonBenet","MOVIE","Twenty years after the modern world's most notorious child murder, the legacy of the crime and its impact are explored.",2017,"Sin dato",81,"['crime', 'documentation', 'drama']","['US', 'AU']",0,6.1,5384,0,"US",69,1,"Kitty Green",3,2,16,119,8.59137258959049,"crime",0
"ts80600","Luis Miguel: The Series","SHOW","The series dramatizes the life story of Mexican superstar singer Luis Miguel, who has captivated audiences in Latin America and beyond for decades.",2018,"TV-14",56,"['drama', 'romance', 'history', 'music']","['MX']",3,8,4556,0,"MX",1,0,"Sin director",4,1,23,147,8.42441979126388,"drama",0
"ts55232","Cyborg 009: Call of Justice","SHOW","Years after taking up normal lives incognito, the cyborgs are forced to fight again when the superhuman Blessed appear with a plan for humanity.",2017,"TV-14",24,"['action', 'scifi', 'animation']","['JP']",1,5.7,217,0,"JP",9,1,"Kenji Kamiyama",3,1,27,144,5.38449506278909,"action",0
"ts75286","Greenhouse Academy","SHOW","When teen siblings Hayley and Alex enter an elite boarding school, they find rivalry, romance and a mystery related to the recent loss of their mom.",2017,"TV-PG",23,"['drama']","['US']",4,6.6,5967,0,"US",10,0,"Sin director",1,1,18,148,8.6941671418836,"drama",0
"tm374454","Indian Horse","MOVIE","Saul is a great native hockey player who overcomes racism in the 1970s then ultimately becomes tempted by alcoholism.",2018,"PG-13",105,"['drama', 'sport']","['CA']",0,7.3,2105,0,"CA",13,1,"Stephen S. Campanelli",2,1,12,117,7.65254569269392,"drama",0
"ts82565","Sparta","SHOW","While investigating the mysterious death of a teacher, a grizzled detective gets caught up in the world of a high-stakes virtual reality game.",2018,"TV-MA",53,"['drama', 'thriller']","['RU']",1,6.6,443,0,"RU",13,0,"Sin director",2,1,6,142,6.09582456243222,"drama",0
"tm322569","Hasan Minhaj: Homecoming King","MOVIE","Comic Hasan Minhaj of ""The Daily Show"" shares personal stories about racism, immigrant parents, prom night horrors and more in this stand-up special.",2017,"Sin dato",72,"['comedy', 'documentation']","['US']",0,8.2,7120,1,"US",1,1,"Christopher Storer",2,1,29,149,8.87080344398212,"comedy",0
"ts75981","The Royal House of Windsor","SHOW","Drawing on newly available evidence, this epic series explores the Windsor dynasty's gripping family saga, providing fresh insights into how our royal family have survived four generations of crisis.",2017,"TV-14",49,"['documentation', 'history', 'european']","['GB']",1,7.3,1541,0,"GB",15,0,"Sin director",3,1,26,199,7.34083555412327,"documentation",0
"ts79219","Flint Town","SHOW","Over a two-year period, filmmakers embedded with cops in Flint, Michigan, reveal a department grappling with volatile issues in untenable conditions.",2018,"TV-MA",45,"['crime', 'action', 'documentation']","['US']",1,7.9,3633,0,"US",9,3,"Jessica Dimmock",3,1,10,149,8.19808924895612,"crime",0
"tm427465","Quincy","MOVIE","An intimate look into the life of icon Quincy Jones. A unique force in music and popular culture for 70 years, Jones has transcended racial and cultural boundaries; his story is inextricably woven into the fabric of America.",2018,"Sin dato",124,"['music', 'documentation']","['US']",0,7.6,4488,0,"US",29,2,"Alan Hicks",2,1,6,224,8.40938523878193,"music",0
"tm445899","Struggle: The Life and Lost Art of Szukalski","MOVIE","The remarkable life story of the pre-war Polish artist Stanislav Szukalski, documented by the American friends he made late in life.",2018,"Sin dato",104,"['documentation', 'european']","['US', 'PL']",0,7.9,4082,0,"US",26,1,"Irek Dobrowolski",2,2,44,132,8.31458729131958,"documentation",0
"tm139564","The Outcasts","MOVIE","After falling victim to a humiliating prank by the high school Queen Bee, best friends and world-class geeks, Mindy and Jodi, decide to get their revenge by uniting the outcasts of the school against her and her circle of friends.",2017,"PG-13",95,"['comedy']","['US']",0,5.4,4426,1,"US",44,1,"Peter Hutchings",1,1,12,230,8.39547743273214,"comedy",0
"ts90596","Polly Pocket","SHOW","The series, based on the doll of the same name, will feature a young girl called Polly who has a magical locket that allows her and her friends to shrink down to a tiny size.",2018,"Sin dato",13,"['animation', 'comedy', 'family', 'fantasy']","['CA', 'US', 'IE']",3,5.9,119,1,"CA",5,0,"Sin director",4,3,12,174,4.78749174278205,"animation",0
"ts77787","Pop Team Epic","SHOW","Crude, rude, and a little…cute? Get ready for the larger-than-life attitude of Popuko and Pipimi, the small and tall stars of Pop Team Epic! Based off the bizarre four-panel webcomic by Bukubu Okawa comes a comedy that’ll throw you off with its out-there jokes and intense absurdity. You think you’re ready for these girls? Think again, F#%**er!",2018,"TV-MA",23,"['comedy', 'animation']","['JP']",2,6.9,815,1,"JP",4,2,"Jun Aoki",2,1,13,345,6.70441435496411,"comedy",0
"tm336712","An Imperfect Murder","MOVIE","Successful actress Vera Lockman thrashes during a nightmare in which she struggles with, shoots and kills her drug-dealer ex-boyfriend. Jolted awake, she reveals in her journal that the killing actually occurred the day before and that Sal, dead, lies in a trunk in her living room.",2017,"R",71,"['crime', 'drama', 'thriller']","['US']",0,3.1,1594,0,"US",7,1,"James Toback",3,1,19,282,7.37462901521894,"crime",0
"ts78353","Misty","SHOW","When a popular anchorwoman for a prime time news show becomes the suspect in a murder case, her estranged husband - who has worked as a prosecutor in the past but now works as a public defender - decides to defend his wife.",2018,"TV-MA",71,"['crime', 'romance', 'thriller', 'drama']","['KR']",1,8.1,596,0,"KR",14,1,"Mo Wan-il",4,1,5,223,6.3919171133926,"crime",0
"ts103638","Standup and Away! with Brian Regan","SHOW","Bryan Regan blends his trademark observational stand-up with short sketches and a bit of audience interaction in this hybrid comedy series.",2018,"TV-PG",25,"['comedy']","['US']",1,5.7,390,1,"US",2,1,"Troy Miller",1,1,34,139,5.96870755998537,"comedy",0
"tm293867","Neal Brennan: 3 Mics","MOVIE","Wicked one-liners and soul-baring confessions converge in this uniquely intimate stand-up special from ""Chappelle's Show"" co-creator Neal Brennan.",2017,"Sin dato",65,"['comedy', 'documentation']","['US']",0,7.8,3228,1,"US",1,1,"Neal Brennan",2,1,20,146,8.07992777075827,"comedy",0
"tm299761","Toc Toc","MOVIE","Toc Toc follows the adventures and misadventures of a group of patients with OCD dated at the same time.",2017,"PG",90,"['comedy', 'family', 'fantasy', 'european']","['ES']",0,6.8,18484,1,"ES",21,1,"Vicente Villanueva",4,1,7,104,9.82471487137073,"comedy",0
"tm233485","Charming","MOVIE","Charming Cursed to be TOO charming, Prince Charming, the most famous prince the world has ever known, has found himself engaged to three iconic princesses (Snow White, Cinderella and Sleeping Beauty)… all at the same time! In order to break his curse and free his kingdom from its ravages, Prince Charming must embark on an epic quest and wind his way through a series of seemingly impossible tasks to learn which of these three (3) princesses is his true love. Determined to make things right, the Prince is accompanied on this madcap journey by a clever and cunning hooligan named Lenore (who becomes his teacher and confidant). Along the way, the Prince realizes that Lenore is both his best friend and his true love and that life’s journey is not defined by whom you run the gauntlet for, but rather whom you run it with.",2018,"Sin dato",90,"['fantasy', 'animation', 'comedy', 'family']","['US']",0,5.6,3467,1,"US",20,1,"Ross Venokur",4,1,8,825,8.15133333790043,"fantasy",0
"ts85659","3Below: Tales of Arcadia","SHOW","After crash-landing on Earth, two royal teen aliens on the run struggle to blend in with humans as they evade intergalactic bounty hunters.",2018,"TV-Y7",22,"['comedy', 'scifi', 'action', 'animation', 'family', 'fantasy']","['US']",2,7.7,5927,1,"US",9,0,"Sin director",6,1,24,139,8.68744216697592,"comedy",0
"ts57196","The World's Most Extraordinary Homes","SHOW","Award-winning architect Piers Taylor and actress and property enthusiast Caroline Quentin explore extraordinary homes built in mountain, forest, coast and underground locations around the world.",2017,"TV-G",54,"['documentation', 'european']","['GB']",2,7.6,3380,0,"GB",2,0,"Sin director",2,1,36,194,8.12592680270789,"documentation",0
"ts84597","FIGHTWORLD","SHOW","Actor and fight enthusiast Frank Grillo travels the world, immersing himself in different fight cultures to understand their traditions and motivations.",2018,"TV-MA",42,"['documentation']","['US']",1,7.6,806,0,"US",1,0,"Sin director",1,1,10,152,6.69332366826995,"documentation",0
"ts85732","The Final Table","SHOW","Team of chefs vie to impress some of the world's toughest palates as they whip up iconic dishes from different nations in this fast-paced competition.",2018,"TV-PG",43,"['reality']","['US']",1,7.6,3989,0,"US",1,0,"Sin director",1,1,15,150,8.29154650988391,"reality",0
"tm300027","Thi Mai","MOVIE","After losing her daughter in an accident, Carmen loses all incentive to keep going, until she receives an unexpected letter from the adoption agency: her daughter was finally granted the Vietnamese girl she had asked for adoption and whose name is Thi Mai.",2018,"G",100,"['comedy', 'family', 'european']","['ES']",0,6,2504,1,"ES",11,1,"Patricia Ferreira",3,1,7,256,7.82604401351897,"comedy",0
"ts82875","Switched","SHOW","High schooler Ayumi's perfect world evaporates when her envious classmate Zenko somehow steals her body, her boyfriend and her life.",2018,"TV-MA",39,"['drama', 'scifi']","['JP']",1,7.1,1402,0,"JP",8,1,"Hiroaki Matsuyama",2,1,8,132,7.24636808010246,"drama",0
"tm426569","A Twelve-Year Night","MOVIE","Uruguay, 1973. Having been crushed by the military dictatorship, surviving members of the Tupamaro guerillas are imprisoned and tortured. They must find a way to endure the coming 12 years.",2018,"Sin dato",122,"['drama', 'crime', 'history', 'european']","['AR', 'ES', 'UY']",0,7.5,9816,0,"AR",15,1,"Álvaro Brechner",4,3,19,189,9.19187085569252,"drama",0
"ts83814","Undercover Law","SHOW","An action-packed series about several Colombian women who work as intelligence agents. They investigate the perilous criminal activities of drug lords while maintaining their lives outside of work. Undercover Law is based on a true story.",2018,"Sin dato",57,"['drama', 'action']","['CO']",1,7.2,214,0,"CO",4,0,"Sin director",2,1,14,238,5.37063802812766,"drama",0
"tm330869","Show Dogs","MOVIE","Starring Will Arnett, Chris ""Ludacris"" Bridges, Natasha Lyonne, Jordin Sparks, Gabriel Iglesias, Shaquille O'Neal, Alan Cumming, and Stanley Tucci, SHOW DOGS is a family comedy about the unlikely pairing of a human detective (Arnett) and his canine partner (voice of Chris ""Ludacris"" Bridges), who has to go undercover at the world's most exclusive dog show to solve his biggest case yet.",2018,"PG",90,"['comedy', 'crime', 'family']","['GB', 'US']",0,3.9,4653,1,"GB",21,1,"Raja Gosnell",3,2,9,388,8.44548234386224,"comedy",0
"tm344173","All I Wish","MOVIE","A woman struggles to escape the clutches of her overbearing, co-dependent mother, while gradually falling for a sexy, sophisticated attorney.",2018,"G",94,"['comedy', 'drama', 'romance']","['US']",0,5.2,1564,1,"US",11,1,"Susan Walter",3,1,10,141,7.35564110297425,"comedy",0
"ts116101","Crazy Delicious","SHOW","Everyday meals are turned into extraordinary culinary creations in a magical food competition on an edible set. The UK's most talented food lovers are challenged to produce meals that must impress with originality, visuals and extraordinary flavours.",2017,"Sin dato",51,"['reality']","['GB']",1,8.9,15,0,"GB",4,0,"Sin director",1,1,15,250,2.77258872223978,"reality",0
"tm374216","Take Your Pills","MOVIE","In a hypercompetitive world, drugs like Adderall offer students, athletes, coders and others a way to do more -- faster and better. But at what cost?",2018,"Sin dato",87,"['documentation']","['US']",0,6.3,5048,0,"US",2,1,"Alison Klayman",1,1,15,149,8.52694548285892,"documentation",0
"tm307761","Toilet: A Love Story","MOVIE","A woman threatens to leave her husband unless he installs a toilet in their home. To win back her love and respect, he heads out on a journey to fight against the backward society.",2017,"Sin dato",155,"['comedy', 'drama', 'romance']","['IN']",0,7.2,20675,1,"IN",9,1,"Shree Narayan Singh",3,1,20,180,9.93672888631593,"comedy",0
"ts90880","44 Cats","SHOW","The adventures of four kittens who make up the musical group called The Buffycats, with stories focusing on themes of friendship, altruism, tolerance and diversity.",2018,"TV-Y7",15,"['action', 'comedy', 'family', 'music', 'animation']","['IT']",5,6.1,283,1,"IT",4,0,"Sin director",5,1,7,164,5.64897423816121,"action",0
"tm322210","Bomb Scared","MOVIE","Somewhere in Spain, four ETA terrorists await a phone call before carrying out a mission, while the 2010 FIFA World Cup, where Spanish soccer team is one of the favorites to win, is being held in South Africa.",2017,"Sin dato",89,"['comedy', 'european']","['ES']",0,5.7,2846,1,"ES",17,1,"Borja Cobeaga",2,1,11,209,7.95402108727804,"comedy",0
"ts86279","Nailed It! Holiday!","SHOW","It's the ""Nailed It!"" holiday special you've been waiting for, with missing ingredients, impossible asks and desserts that look delightfully sad.",2018,"TV-PG",36,"['reality']","['US']",2,7.7,1086,0,"US",2,0,"Sin director",1,1,19,145,6.99117688712121,"reality",0
"tm463806","The Legend of Cocaine Island","MOVIE","A family man with no drug running experience searches the Caribbean for a lost stash of cocaine said to be worth at least $2 million.",2018,"Sin dato",87,"['documentation']","['US']",0,6.3,3287,0,"US",8,1,"Theo Love",1,1,28,133,8.09803475617607,"documentation",0
"tm334949","Right Here Right Now","MOVIE","Hamburg, St. Pauli, New Year's Eve. Oskar Wrobel runs a music club in an old hospital at the edge of the Reeperbahn. While fireworks go off in the streets of St. Pauli, he prepares the big final party - the club has to close. Thankfully there is no time to think about it because the chaos is breaking into his living room, all while hell break loose at the club. The film, based on the novel by Tino Hanekamp, was filmed with hundreds of extras attending a real-life three-night-long party.",2018,"Sin dato",89,"['drama', 'music', 'comedy', 'european']","['DE']",0,5.4,311,1,"DE",13,1,"Jakob Lass",4,1,20,491,5.74300318780948,"drama",0
"tm410748","The Most Unknown","MOVIE","An epic documentary film that sends nine scientists to extraordinary parts of the world to uncover unexpected answers to some of humanity’s biggest questions. How did life begin? What is time? What is consciousness? How much do we really know?  By introducing researchers from diverse backgrounds for the first time, then dropping them into new, immersive field work they previously hadn’t tackled, the film pushes the boundaries of how science storytelling is approached. What emerges is a deeply human trip to the foundations of discovery and a powerful reminder that the unanswered questions are the most crucial ones to pose.  Directed by Emmy-nominated and Peabody Award-winning filmmaker Ian Cheney and advised by world-renowned filmmaker Werner Herzog, The Most Unknown is an ambitious look at a side of science never before shown on screen.",2018,"Sin dato",92,"['documentation']","['US']",0,6.6,2067,0,"US",0,1,"Ian Cheney",1,1,16,848,7.63433723562832,"documentation",0
"ts76159","Super Monsters","SHOW","Preschool kids whose parents are the world's most famous monsters try to master their special powers while preparing for kindergarten.",2017,"TV-Y",12,"['animation', 'comedy', 'family', 'horror']","['CA']",3,6.3,411,1,"CA",5,0,"Sin director",4,1,14,134,6.02102334934953,"animation",0
"tm321627","Ali's Wedding","MOVIE","After a ""white lie"" which spirals out of control, a neurotic, naive and musically gifted Muslim cleric's eldest son must follow through with an arranged marriage, except he is madly in love with an Australian born-Lebanese girl.",2017,"Sin dato",110,"['comedy', 'drama', 'romance']","['AU']",0,6.9,4959,1,"AU",10,1,"Jeffrey Walker",3,1,13,228,8.50916101971897,"comedy",0
"tm311283","Amy Schumer: The Leather Special","MOVIE","Comic sensation Amy Schumer riffs on sex, dating and the absurdities of fame in a bold and uncensored stand-up set at Denver's Bellco Theater.",2017,"Sin dato",57,"['comedy']","['US']",0,3,9753,1,"US",1,1,"Amy Schumer",1,1,32,142,9.18543273627,"comedy",0
"tm372054","The Tribe","MOVIE","A cleaner woman with vocational street dancer tries to recover her long-stranded son that she gave for adoption, a former CEO who lost everything, including his memories.",2018,"Sin dato",90,"['comedy', 'family', 'european']","['ES']",0,5.8,2627,1,"ES",30,1,"Fernando Colomo",3,1,9,170,7.8739783796045,"comedy",0
"ts83407","Follow This","SHOW","Follow the reporters at BuzzFeed as they probe topics ranging from quirky internet crazes to safe injection spaces for opioid users.",2018,"TV-MA",18,"['documentation']","['US']",3,4.9,710,0,"US",0,0,"Sin director",1,1,11,132,6.56667242980324,"documentation",0
"ts85953","Paprika","SHOW","Stan and Olivia - the amazingly different Paprika twins - use their boundless enthusiasm to turn everyday life into an extraordinary adventure.",2018,"TV-Y",13,"['animation', 'family']","['US']",1,7.5,26,0,"US",4,0,"Sin director",2,1,7,143,3.29583686600433,"animation",0
"tm515157","Point Blank","MOVIE","A top spy must clear his name when he faces military sanctions.",2017,"NC-17",86,"['action', 'thriller', 'crime', 'drama']","['US']",0,5.7,14184,0,"US",30,1,"Joe Lynch",4,1,11,63,9.55994034724295,"action",0
"tm374357","Going for Gold","MOVIE","Seventeen year old, Emma joins a high school cheerleading team when she moves to Australia with her dad who is a former Air Force Officer.",2018,"G",89,"['drama', 'family', 'sport']","['AU']",0,4.8,537,0,"AU",10,1,"Clay Glen",3,1,14,138,6.28785856016178,"drama",0
"tm321073","Judwaa 2","MOVIE","Separated at birth and peculiarly connected via their reflexes, twins Prem and Raja are reunited with each other as they set out to take down the underground smuggling world.",2017,"Sin dato",150,"['romance', 'action', 'comedy']","['IN']",0,3.6,10517,1,"IN",19,1,"David Dhawan",3,1,8,174,9.26084335414929,"romance",0
"tm352033","The Milk System","MOVIE","Milk is Big Business. Behind the innocent appearances of the white stuff lies a multi-billion euro industry, which perhaps isn't so innocent…",2018,"Sin dato",90,"['documentation', 'european']","['DE', 'IT']",0,7,525,0,"DE",0,1,"Andreas Pichler",2,2,15,141,6.26530121273771,"documentation",0
"tm314295","Nobody Speak: Trials of the Free Press","MOVIE","The courtroom and publicity battles between the superstar wrestler and the notorious website explode in a sensational trial all about the limits of the First Amendment and the new no holds barred nature of celebrity life in an internet dominated society.",2017,"Sin dato",95,"['documentation', 'european']","['NL', 'US']",0,6.5,4092,0,"NL",4,1,"Brian Knappenberger",2,2,38,254,8.3170334764924,"documentation",0
"tm348568","Jerry Before Seinfeld","MOVIE","Jerry Seinfeld returns to the club that gave him his start in the 1970s, mixing iconic jokes with stories from his childhood and early days in comedy.",2017,"Sin dato",62,"['comedy', 'documentation']","['US']",0,7,5643,1,"US",7,1,"Michael Bonfiglio",2,1,21,150,8.6383483129727,"comedy",0
"tm365961","Mustang Island","MOVIE","After his girlfriend dumps him at a New Year's Eve party, Bill and his friends drive to an off-season beach town to win her back.",2017,"Sin dato",86,"['comedy', 'drama']","['US']",0,6.2,522,1,"US",6,1,"Craig Elrod",2,1,14,129,6.25958146406492,"comedy",0
"tm363922","Dovlatov","MOVIE","Dovlatov charts six days in the life of a brilliant, ironic writer who saw far beyond the rigid limits of 70s Soviet Russia. Sergei Dovlatov fought to preserve his own talent and decency with poet and writer Joseph Brodsky, while watching his artist friends got crushed by the iron-willed state machinery.",2018,"PG-13",126,"['drama']","['RU', 'RS', 'PL']",0,6.4,1974,0,"RU",58,1,"Aleksey German Jr.",1,3,8,305,7.58832367733522,"drama",0
"tm368729","My Birthday Song","MOVIE","Rajiv Kaul, a successful ad-filmmaker, is celebrating his 40th birthday. Everything is as always: friends, food, wine, music. The only thing different is the absence of his wife and kids and the presence of a beautiful stranger, Sandy. Who is she? Why does she stare at him? Do they know each other from before?  A dangerous liaison ensues and throws Rajiv’s life upside down. Nothing is what it seems and there is no one who Rajiv can trust. Neither his wife nor his best friend, but most dangerously, not even himself.  Can Rajiv undo the past and save himself from the impending doom?  A series of twisted events blurs the fine line between past, present and future. Between what’s real and what may not be…",2018,"Sin dato",95,"['thriller']","['IN']",0,5.6,282,0,"IN",3,1,"Samir Soni",1,1,16,710,5.64544689764324,"thriller",0
"tm438995","A Christmas Prince: The Royal Wedding","MOVIE","A year after Amber helped Richard secure the crown. The two are set to tie the knot in a royal Christmas wedding — but their plans are jeopardized when Amber finds herself second-guessing whether or not she's cut out to be queen, and Richard is faced with a political crisis that threatens to tarnish not only the holiday season but the future of the kingdom.",2018,"PG",101,"['romance', 'drama']","['US']",0,5.3,10658,0,"US",19,1,"John Schultz",2,1,37,359,9.27415988468914,"romance",0
"tm440996","Trevor Noah: Son of Patricia","MOVIE","Trevor Noah gets out from behind the ""Daily Show"" desk and takes the stage for a stand-up special that touches on racism, immigration, camping and more.",2018,"R",63,"['comedy']","['US']",0,7.3,3970,1,"US",1,1,"David Paul Meyer",1,1,28,152,8.28677323113125,"comedy",0
"tm348073","Pup Star: Better 2Gether","MOVIE","Pup Star is back for an all-new adventure! After winning the canine competition show Pup Star and becoming an international pup sensation, Tiny, the adorable Yorkie, has her world turned upside down when an evil rival switches her out in competition with a street pup named Scrappy. The two pups find themselves living the others' very different life and an incredible journey through iconic cities ensues in this fun and hilarious dog-out-of-water adventure! As they prepare for the Pup Star competition to reach its finale, each experiences life through a very different collar and discover the importance of family and being true to yourself. At the finale, both Yorkies claim to be Tiny leaving everyone, including the judges, wondering – who is the real Pup Star? A huge, fun musical adventure, ‘Pup Star: Better 2gether’ is filled with incredible singing pups, fantastic new paw-tapping songs, and an action packed heart-warming story that will have audiences of all ages howling for more!",2017,"G",90,"['family']","['US']",0,4.4,234,0,"US",6,1,"Robert Vince",1,1,24,995,5.45958551414416,"family",0
"tm424888","Armed to the Teeth","MOVIE","The parents of two young men assassinated in the drug trafficking war, looking to clean the names of their sons accused of being hired assassins armed to the teeth.",2018,"Sin dato",108,"['documentation', 'crime', 'thriller']","['MX']",0,7.9,634,0,"MX",0,1,"Alberto Arnaut Estrada",3,1,18,164,6.45362499889269,"documentation",0
"tm375007","Feminists: What Were They Thinking?","MOVIE","In 1977, a book of photographs captured an awakening - women shedding the cultural restrictions of their childhoods and embracing their full humanity. This documentary revisits those photos, those women and those times and takes aim at our culture today that alarmingly shows the need for continued change.",2018,"Sin dato",86,"['documentation']","['US']",0,6.9,2196,0,"US",12,1,"Johanna Demetrakas",1,1,35,306,7.69484807238461,"documentation",0
"ts81485","Ponysitters Club","SHOW","A young horse enthusiast teams up with her best friends to rescue and rehabilitate animals on her family's beloved ranch.",2018,"TV-Y",23,"['family']","['US']",2,6,116,0,"US",7,0,"Sin director",1,1,16,121,4.76217393479776,"family",0
"tm307551","Katherine Ryan: In Trouble","MOVIE","Stand-up comic Katherine Ryan reminisces about unusual relationships, aging, Taylor Swift, life in the hometown she hates and the time she enraged an entire nation.",2017,"Sin dato",63,"['comedy']","['GB']",0,7,2165,1,"GB",1,0,"Sin director",1,1,26,164,7.68063742756094,"comedy",0
"ts84484","Dancing Queen","SHOW","Snatching trophies. Getting gorgeous. Turning it up. Alyssa Edwards rules the dance studio by day -- and the drag world by night.",2018,"Sin dato",41,"['reality', 'music']","['US']",1,6.9,1590,0,"US",2,0,"Sin director",2,1,13,129,7.37211802833779,"reality",0
"ts83045","Accidentally In Love","SHOW","The quirky experiences of a popular singer who returns to school and becomes seat mates with a seemingly ordinary girl.

When Si Tu Feng decides to go back to school, he becomes the center of attention as fans, classmates and the media follow his every move. He meets Chen Qing Qing, an ordinary student with a dual personality.",2018,"TV-14",29,"['comedy', 'drama', 'music', 'romance']","['CN']",1,7.6,1100,1,"CN",6,0,"Sin director",4,1,20,330,7.00397413672268,"comedy",0
"tm327652","Roxanne, Roxanne","MOVIE","The most feared battle emcee in early-'80s NYC was a fierce teenager from the Queensbridge projects with the weight of the world on her shoulders. At age 14, hustling the streets to provide for her family, Roxanne Shanté was well on her way to becoming a hip-hop legend.",2017,"Sin dato",98,"['drama', 'music']","['US']",0,6.2,3173,0,"US",36,1,"Michael Larnell",2,1,16,270,8.06274790108635,"drama",0
"tm352865","Rodney Carrington: Here Comes the Truth","MOVIE","Raunchy country comic and musician Rodney Carrington jokes and sings about life in his 40s, poking fun at sex, relationships and gaining weight.",2017,"Sin dato",66,"['comedy', 'documentation']","['XX']",0,4.5,164,1,"XX",1,1,"Brandon Jones",2,1,39,144,5.10594547390058,"comedy",0
