"id","title","type","description","release_year","age_certification","runtime","genres","production_countries","seasons","imdb_score","imdb_votes","comedia","pais","cantidad_actores","cantidad_directores","director","cantidad_generos","cantidad_paises","largo_titulo","largo_descripcion","log_imdb_votes","genero_principal","votos_faltantes"
"tm148662","The Boss: Anatomy of a Crime","MOVIE","This incredibly disturbing story follows the exploitation of an apprentice butcher, Hermógenes, and his trial after he murders his boss in broad daylight. Hermógenes, a farmhand from northern Argentina, relocates to Buenos Aires in search of a better life for himself and his young wife, but soon finds himself at the mercy of a corrupt boss. The film is based on a thorough investigation of a real event that happened in Buenos Aires 10 years ago. Almost every scene in the film is inspired by real facts or based on well documented daily practices of the “meat business” and its environment. Both a shocking exposé of unscrupulous practices in the meat industry and a heart-wrenching personal story, El Patrón became one of the most successful Argentine films of 2014.",2014,"Sin dato",98,"['drama', 'crime']","['VE', 'AR']",0,7.3,2105,0,"VE",7,1,"Sebastián Schindel",2,2,28,770,7.65254569269392,"drama",0
"tm886283","Legacy of Lies","MOVIE","An ex-MI6 agent is thrown back into the world of espionage and high stakes to uncover the shocking truth about operations conducted by unknown secret services.",2020,"R",101,"['thriller', 'action']","['UA', 'GB', 'US', 'NL', 'PL']",0,5,3307,0,"UA",16,1,"Adrian Bol",2,5,14,159,8.10409905614358,"thriller",0
"ts287687","Lava Ka Dhaava","SHOW","Actor Jaaved Jaafferi brings his signature humor to this Hindi dubbing of the show where teams creatively navigate rooms flooded with make-believe lava.",2021,"Sin dato",30,"['reality']","['IO']",1,6,41,0,"IO",2,0,"Sin director",1,1,14,152,3.73766961828337,"reality",0
"tm370472","Kavin Jay : Everybody Calm Down!","MOVIE","On a mission to defy stereotypes, Malaysian stand-up comedian Kavin Jay shares stories about growing up in the VHS era with his Singapore audience.",2018,"Sin dato",53,"['comedy', 'documentation']","['XX']",0,5.9,232,1,"XX",1,1,"Michael McKay",2,1,32,147,5.4510384535657,"comedy",0
"tm198496","Aziz Ansari: Live at Madison Square Garden","MOVIE","Ansari headlines the iconic Madison Square Garden and delivers his most hilarious and insightful stand-up yet. Filmed in front of a sold-out audience, Ansari's latest special is an uproarious document of the comic in top form -- covering topics ranging from the struggle of American immigrants to the food industry to relationships to gender inequality.",2015,"Sin dato",58,"['comedy']","['US']",0,6.6,3247,1,"US",1,1,"Aziz Ansari",1,1,42,353,8.08579470128157,"comedy",0
"ts223242","Was It Love?","SHOW","After 14 years devoid of romance, a struggling movie producer and single mom faces the unexpected arrival of 4 men into her life—an author, an actor, a CEO, and a younger man—who might just revive her dormant desire for love.",2020,"TV-MA",69,"['drama', 'comedy', 'romance']","['KR']",1,7.1,870,1,"KR",11,1,"Kim Do-hyung",3,1,12,225,6.7696419768525,"drama",0
"ts232506","50M2","SHOW","After being betrayed by his boss, a hitman hides out in a vacant tailor shop, where he's mistaken for the late owner's son, an identity he decides to embrace.",2021,"TV-MA",49,"['comedy', 'drama', 'thriller', 'crime']","['TR']",1,6.9,5516,1,"TR",11,0,"Sin director",4,1,4,158,8.61558951327243,"comedy",0
"ts309676","The World's Most Amazing Vacation Rentals","SHOW","With an eye for every budget, three travelers visit vacation rentals around the globe and share their expert tips and tricks in this reality series.",2021,"TV-PG",35,"['reality']","['US']",2,6.7,1278,0,"US",0,0,"Sin director",1,1,41,148,7.15383380157884,"reality",0
"tm350727","Hajwala: The Missing Engine","MOVIE","Khalid and Kehailan are two team leaders who are passionate about car racing and challenges. They enter into a crazy competition to win the challenge involving a lot of surprises, which unexpectedly change both their lives.",2016,"R",96,"['drama', 'thriller', 'action', 'crime', 'sport']","['AE']",0,2.1,250,0,"AE",0,2,"Ali Bin Matar",5,1,27,223,5.52545293913178,"drama",0
"tm176900","Theeya Velai Seiyyanum Kumaru","MOVIE","A man falls in love with a woman, a new recruit in his company. He seeks guidance from the `Love Guru' to win her heart, but problems arise when the guru learns that the man is in love with his sister.",2013,"Sin dato",125,"['comedy', 'drama', 'romance']","['IN']",0,5.1,28,1,"IN",22,1,"Sundar C",3,1,29,201,3.36729582998647,"comedy",0
"tm270490","The B-Side: Elsa Dorfman's Portrait Photography","MOVIE","Portrait photographer Elsa Dorfman found her medium in 1980: the larger-than-life Polaroid Land 20x24 camera. For the next thirty-five years, she captured the “surfaces” of those who visited her studio: families, Beat poets, rock stars, and Harvard notables. As pictures begin to fade and her retirement looms, Dorfman gives Errol Morris an inside tour of her backyard archive.",2017,"R",76,"['documentation']","['US']",0,6.7,743,0,"US",3,1,"Errol Morris",1,1,47,377,6.61204103483309,"documentation",0
"ts312071","The Way of the Househusband","SHOW","Tatsu, a notorious and feared yakuza leader nicknamed ""The Immortal Dragon,"" withdraws from the criminal syndicate and becomes a housekeeper to help his wife, Miku. The series features a variety of comedic settings, typically showing Tatsu's domestic activities and intimidating inequality with his looks, as well as multiple encounters with his former colleagues and rivals in the Japanese Criminal Syndicate.",2021,"TV-MA",17,"['animation', 'action', 'comedy', 'crime', 'drama', 'romance']","['JP']",1,7.3,3724,1,"JP",11,0,"Sin director",6,1,27,410,8.22282213081366,"animation",0
"tm477006","Psycho","MOVIE","Based on the Buddhist tale of Angulimala, a dreaded serial killer, Psycho tells the story of a blind man who gets involved in a murder mystery.",2020,"Sin dato",134,"['crime', 'thriller', 'drama']","['IN']",0,6.2,4075,0,"IN",9,1,"Mysskin",3,1,6,143,8.31287139434261,"crime",0
"ts58433","The Haunting of Hill House","SHOW","The Crains, a fractured family, confront haunting memories of their old home and the terrifying events that drove them from it.",2018,"TV-MA",58,"['drama', 'scifi', 'horror', 'thriller']","['US']",1,8.6,226817,0,"US",13,0,"Sin director",4,1,26,127,12.3319032127659,"drama",0
"tm246543","Journey to Greenland","MOVIE","Thomas and Thomas are going through a rough patch: they are both thirty-something actors living in Paris. They randomly decide to leave the city and fly away to Kullorsuaq, one of the most remote villages of Greenland, where Thomas' father Nathan lives. Among the Inuit community, they will discover the charms of the local customs and their friendship will be challenged.",2016,"Sin dato",98,"['drama', 'comedy', 'european']","['GL', 'FR']",0,6.3,1336,1,"GL",6,1,"Sébastien Betbeder",3,2,20,372,7.19818357710194,"drama",0
"tm976797","Fukrey Boyzzz: Space Mein Fukrapanti","MOVIE","Delhi Boys Going To Space",2020,"Sin dato",74,"['animation', 'family', 'comedy']","[]",0,7.8,14,1,"",0,0,"Sin director",3,0,36,25,2.70805020110221,"animation",0
"tm1150256","Tall Girl 2","MOVIE","After Jodi Kreyman gains popularity, her miscommunications start causing rifts with those around her and now she really needs to ""stand tall"".",2022,"Sin dato",97,"['romance', 'comedy', 'drama', 'family']","['US']",0,4.7,3916,1,"US",13,1,"Emily Ting",4,1,11,142,8.27308133366583,"romance",0
"tm473502","83","MOVIE","On the 25th of June 1983, the Lord’s Cricket Ground witnessed one of the biggest underdog stories in the history of sports. Fourteen inspired players - led by a man's self-belief and conviction - fought against all odds and orchestrated India’s greatest sporting triumph by beating the two-time World Champions West Indies.",2021,"Sin dato",163,"['drama', 'history', 'sport']","['IN']",0,7.4,23781,0,"IN",42,1,"Kabir Khan",3,1,2,323,10.0766842709975,"drama",0
"ts18465","Dale's Supermarket Sweep","SHOW","Dale's Supermarket Sweep was a UK game show based on the American Supermarket Sweep TV show format.",1993,"TV-G",21,"[]","['GB']",8,7.1,39,0,"GB",1,0,"Sin director",0,1,24,99,3.68887945411394,"Sin género",0
"tm1020851","Back to the Outback","MOVIE","Tired of being locked in a reptile house where humans gawk at them like they're monsters, a group of Australia's deadliest creatures plot a daring escape from their zoo to the Outback.",2021,"PG",95,"['family', 'animation', 'comedy']","['US', 'AU']",0,6.5,7328,1,"US",27,2,"Harry Cripps",3,2,19,184,8.89959435992585,"family",0
"ts38717","Good Morning Call","SHOW","A high school girl finally gets her own apartment, but she has to share it with the most popular boy in school. No one can know they're living together.",2016,"TV-14",48,"['comedy', 'drama', 'romance']","['JP']",2,7.7,3088,1,"JP",10,2,"Takashi Fujio",3,1,17,152,8.03560269291858,"comedy",0
"tm1000037","Je suis Karl","MOVIE","After most of her family is murdered in a terrorist bombing, a young woman is unknowingly lured into joining the very group that killed them.",2021,"R",126,"['drama', 'thriller', 'european', 'romance']","['CZ', 'DE']",0,5.4,889,0,"CZ",13,1,"Christian Schwochow",4,2,12,141,6.79122146272619,"drama",0
"tm670553","Your Name Engraved Herein","MOVIE","In 1987, as martial law ends in Taiwan, Jia-han and Birdy fall in love amid family pressure, homophobia and social stigma.",2020,"Sin dato",118,"['drama', 'romance']","['TW']",0,7.3,5628,0,"TW",25,1,"Kuang-Hui Liu",2,1,25,122,8.63568708546403,"drama",0
"tm821662","Vikruthi","MOVIE","Mistaking the sleeping passenger on his train for a drunk, a young man posts a picture of him online, unaware of his impulsive act's ugly repercussions.",2019,"Sin dato",123,"['comedy', 'drama']","['IN']",0,7.4,1544,1,"IN",18,1,"Emcy Joseph",2,1,8,152,7.34277918933185,"comedy",0
"ts21664","One on One","SHOW","A sportscaster becomes a full-time dad when his ex-wife decides to accept a job out of the country and his teenage daughter, Breanna, moves in with him.",2001,"TV-14",20,"['comedy']","['US']",5,7,2303,1,"US",4,0,"Sin director",1,1,10,152,7.74240202181578,"comedy",0
"ts3799","All Hail King Julien","SHOW","King Julien is back and shaking his booty harder than ever! Discover the wild world of Madagascar as the king takes on the jungle’s craziest adventures in this comedy series. With his loyal sidekicks Maurice and Mort, they meet a whole new cast of colorful animals, including ambitious head of security Clover and the villainous Foosa. No one can stop this king from ruling with an iron fist...in the air...wavin' like he just doesn't care.",2014,"TV-Y7",23,"['action', 'comedy', 'family', 'fantasy', 'animation']","['US']",5,7,2008,1,"US",8,0,"Sin director",5,1,20,440,7.60539236481493,"action",0
"tm929600","Afonso Padilha: Classless","MOVIE","Brazilian comedian Afonso Padilha dives into his humble beginnings and digs out hilarious stories about his childhood in this very personal set.",2020,"Sin dato",63,"['comedy']","['BR']",0,6.9,194,1,"BR",1,2,"Rudge Campos",1,1,25,144,5.27299955856375,"comedy",0
"tm1015884","African America","MOVIE","Upon discovering her acceptance into Julliard, Nompumelelo, a cynical South African, embezzles funds from her workplace and abandons her fiancé to live out her Broadway dream in New York City only to discover that 2017 U.S.A. is not as welcoming as she had dreamed. There she learns about true love, true happiness, and true citizenship.",2021,"Sin dato",96,"['drama']","['ZA']",0,5.2,63,0,"ZA",12,1,"Muzi Mthembu",1,1,15,337,4.15888308335967,"drama",0
"tm227042","Prem Ratan Dhan Payo","MOVIE","While recovering from an assassination attempt four days before his coronation, a stern prince is replaced by a romantic lookalike.",2015,"Sin dato",164,"['action', 'drama', 'family', 'romance']","['IN']",0,4.4,21487,0,"IN",17,1,"Sooraj Barjatya",4,1,20,131,9.97524991876302,"action",0
"tm54780","Tiger & Bunny: The Beginning","MOVIE","Set on an alternative Earth, Superheroes are celebrities and a high rating TV show rates their achievements, awarding them points until an annual King of Heroes is crowned. Old-school hero Wild Tiger is assigned a new partner with very different views on the heroes role in society but soon a vigilante criminal presents them with a serious problem.",2012,"PG",88,"['scifi', 'animation', 'action']","['JP']",0,6.7,216,0,"JP",46,1,"Yoshitomo Yonetani",3,1,28,349,5.37989735354046,"scifi",0
"ts331654","Pedal to Metal","SHOW","After a race they drive in ends fatally, friends Kike and Noche flee to Mexico City to hide, rebuild their lives and escape danger ... or at least try.",2022,"TV-MA",38,"['action', 'crime', 'thriller', 'drama']","['MX']",1,7.5,51,0,"MX",6,0,"Sin director",4,1,14,151,3.95124371858143,"action",0
"ts279892","Ginny & Georgia","SHOW","Angsty and awkward fifteen year old Ginny Miller often feels more mature than her thirty year old mother, the irresistible and dynamic Georgia Miller. After years on the run, Georgia desperately wants to put down roots in picturesque New England and give her family something they've never had... a normal life. But it's not all carpool and Kombucha as Georgia's past threatens her and her family's new way of life... and Georgia will do anything to protect her family.",2021,"TV-14",54,"['drama', 'comedy']","['US']",1,7.4,44573,1,"US",11,0,"Sin director",2,1,15,469,10.7049060083799,"drama",0
"tm916997","Work It","MOVIE","A brilliant but clumsy high school senior vows to get into her late father's alma mater by transforming herself and a misfit squad into dance champions.",2020,"PG-13",93,"['music', 'comedy']","['US']",0,6.1,12828,1,"US",15,1,"Laura Terruso",2,1,7,152,9.45946351224934,"music",0
"tm7073","Knight Rider 2000","MOVIE","In the future, guns are banned and criminals are frozen for the duration of their sentences. A recent spate of killings involving handguns brings Michael Knight back to fight for justice, but he insists of the help of KITT, his artificially-intelligent car from decades ago. The only problem is that KITT has been deactivated.",1991,"G",91,"['action', 'scifi']","['US']",0,4.5,3178,0,"US",15,1,"Alan J. Levi",2,1,17,326,8.0643219609108,"action",0
"ts37944","A Very Secret Service","SHOW","At the height of the Cold War in 1960, André Merlaux joins the French Secret Service and contends with enemies both foreign and bureaucratic.",2015,"TV-MA",27,"['comedy', 'european']","['FR']",2,7.7,3461,1,"FR",12,1,"Alexandre Courtes",2,1,21,141,8.14960173573616,"comedy",0
"tm59372","Arjun: The Warrior Prince","MOVIE","Legend knows him as an archer of unwavering focus, the soldier who fought a battle in his own heart before taking up arms against his enemy. This is the untold story of Arjun, hero of the Mahabharata. A precocious talent plunged from boyhood and innocence into a murky world of deceit and betrayal, coming of age to become the most powerful warrior of his time. From the dusty plains of Hastinapur to the icy peaks of the Himalayas, Arjun: The Warrior Prince is the story of a man discovering what it takes to be a hero.",2012,"G",96,"['animation', 'action', 'drama']","['IN']",0,6.7,14,0,"IN",7,1,"Arnab Chaudhuri",3,1,25,520,2.70805020110221,"animation",0
"tm926580","A Family","MOVIE","A story of yakuza family from 1999 to 2019. Kenji Yamamoto’s father died from using a stimulant drug. His life fell into desperation. Kenji Yamamoto then joined a crime syndicate. There, he meets the gang's boss Hiroshi Shibasaki. Hiroshi Shibasaki reaches out to Kenji Yamamoto and they developed a relationship like father and son. As time passes, Kenji Yamamoto has his own family.",2021,"R",136,"['crime', 'drama']","['JP']",0,7,2158,0,"JP",12,1,"Michihito Fujii",2,1,8,384,7.67740043051481,"crime",0
"ts105645","Historical Roasts","SHOW","""Roastmaster General"" Jeff Ross and a slew of guest stars poke fun at major historical figures while also honoring their enduring impact on the world.",2019,"TV-MA",29,"['comedy']","['US']",1,5.3,1675,1,"US",1,0,"Sin director",1,1,17,150,7.42416528104203,"comedy",0
"tm349138","One of Us","MOVIE","Penetrating the insular world of New York's Hasidic community, focusing on three individuals driven to break away despite threats of retaliation.",2017,"Sin dato",95,"['documentation']","['US']",0,7,6482,0,"US",6,2,"Heidi Ewing",1,1,9,145,8.776938645175,"documentation",0
"tm1102151","Bright: Samurai Soul","MOVIE","Izo, a Ronin, and Raiden, an orc, work to bring a young elf girl and the wand she carries to the land of the elves in the north.",2021,"PG-13",80,"['animation', 'action', 'fantasy', 'thriller']","['JP']",0,5.5,800,0,"JP",9,1,"Kyohei Ishiguro",4,1,20,128,6.68586094706836,"animation",0
"tm811971","Oprah Winfrey Presents: When They See Us Now","MOVIE","Oprah Winfrey talks with the exonerated men once known as the Central Park Five, plus the cast and producers who tell their story in ""When They See Us"".",2019,"Sin dato",61,"['documentation']","[]",0,7.8,2341,0,"",13,1,"Mark Ritchie",1,0,44,152,7.75876054415766,"documentation",0
"tm157062","Anjaan","MOVIE","Krishna (Suriya) comes to Mumbai in search of his brother Raju Bhai (Suriya), an underworld don. Through Raju Bhai's gangster friends, his past life is revealed. What happened to Raju Bhai? Will Krishna find him?",2014,"Sin dato",170,"['thriller', 'crime', 'action']","['IN']",0,5.3,5018,0,"IN",17,1,"N. Linguswamy",3,1,6,212,8.52098598965493,"thriller",0
"tm244310","Merku Thodarchi Malai","MOVIE","Living on the borders of Kerala and Tamil Nadu, Rangasamy, a laborer just like his fellow sons of soils toils, hard-working at the spice plantations owned by landlords. He lives a happy life and wishes to own a piece of land and earn a living through farming. After years of struggle, his dream finally comes true when Chaako, a local politician helps him buy the land, however, he soon faces tougher challenges as he has to deal with corrupt and wealthy politicians.",2018,"Sin dato",122,"['drama']","['IN']",0,8.6,1810,0,"IN",10,1,"Lenin Bharathi",1,1,21,467,7.50163445788341,"drama",0
"ts104507","Triad Princess","SHOW","A woman who grows up in the shadow of her mafia-affiliated father. She defies his wishes and takes a gig as an undercover bodyguard for a famous actress.",2019,"Sin dato",45,"['drama']","['TW']",1,6.8,658,0,"TW",7,1,"Neal Wu",1,1,14,153,6.49072353450251,"drama",0
"ts305732","Metal Shop Masters","SHOW","A group of metal artists torch, cut and weld epic, badass creations from hardened steel. Only one will win a $50,000 prize.",2021,"TV-MA",0,"['reality']","['US']",1,5.6,546,0,"US",1,0,"Sin director",1,1,18,123,6.30444880242198,"reality",0
"ts56549","Scare Tactics","SHOW","Scare Tactics is a hidden camera/comedy television show, produced by Kevin Healey and Scott Hallock. Its first two seasons aired from April 2003 to December 2004. After a hiatus, the show returned for a third season, beginning July 9, 2008. The first season of the show was hosted by Shannen Doherty. Stephen Baldwin took her place in the middle of the second season. Since the beginning of the third season, the show has been hosted by Tracy Morgan. The fourth season began on October 6, 2009.

In Europe the first season of the program aired on MTV Central from 2003 to 2004. The show is also broadcast in Australia on FOX8, in Canada on MTV, in India on AXN, in Russia on MTV Russia, in Turkey on Dream TV, in Poland on TV Puls, in Finland on Jim, in South Korea on Q TV, in Sweden initially on TV6 and currently on TV11.",2003,"TV-14",22,"['comedy', 'horror', 'reality', 'scifi', 'thriller']","['US']",5,6.7,2512,1,"US",1,0,"Sin director",5,1,13,824,7.82923253754359,"comedy",0
"tm307767","Baadshaho","MOVIE","Emergency has been declared in India. Maharani Gitanjali from one of Rajasthan's princely states has already lost her privy purse. Now, she fears that she will lose the last treasure chest of gold which has been forcibly taken away from her. So she asks her trusted lieutenant, Bhawani to step in and plan a heist.",2017,"Sin dato",136,"['action', 'thriller']","['IN']",0,5,4783,0,"IN",9,1,"Milan Luthria",2,1,9,314,8.47303229563047,"action",0
"ts121189","Raja, Rasoi Aur Anya Kahaniyaan","SHOW","Explore the history and flavors of regional Indian cuisine, from traditional Kashmiri feasts to the vegetarian dishes of Gujarat.",2014,"Sin dato",29,"['history', 'documentation']","['IN']",3,9,327,0,"IN",2,0,"Sin director",2,1,31,129,5.79301360838414,"history",0
"ts101503","Team Kaylie","SHOW","A wealthy teenager tries to prove herself after she's forced outside of her comfort zone.",2019,"TV-PG",30,"['comedy']","['US']",3,4,333,1,"US",8,0,"Sin director",1,1,11,89,5.8111409929767,"comedy",0
"ts32060","Sam & Cat","SHOW","Sam Puckett is loud, independent, and tough as nails, while Cat Valentine is sweet as pie and super flighty. But that doesn't stop this unlikely pair from becoming best buds and roomies!

Together, they're a power duo with a love for fun and adventure -- it's just too bad that it doesn't come cheap. Burgers at their favorite robot restaurant Bots don't grow on trees, after all. A booming out-of-home babysitting business quickly becomes the answer to their empty-pocket problems, but also an extra reason for countless wacky adventures to come!",2013,"TV-G",24,"['drama', 'family', 'comedy']","['US']",1,5.6,9507,1,"US",6,0,"Sin director",3,1,9,547,9.15988882848009,"drama",0
"tm813075","To Be of Service","MOVIE","A documentary film about veterans with PTSD who find that, after other treatments fall short, a service dog helps them return to an independent-feeling life.",2019,"Sin dato",88,"['documentation']","['US']",0,7.3,90,0,"US",0,1,"Josh Aronson",1,1,16,157,4.51085950651685,"documentation",0
"tm144046","Jackass Presents: Bad Grandpa .5","MOVIE","Bad Grandpa .5 gives you a whole new perspective on the world of Irving Zisman with bonus scenes and pranks also featuring Spike Jonze as ""Gloria"" and Catherine Keener as Irving's wife ""Ellie"", plus a look at the evolution of Johnny Knoxville's naughty alter-ego, the makeup effects, and a behind-the-scenes peek at the idiocy it takes to make a hidden camera movie in public.",2014,"PG-13",86,"['comedy']","['US']",0,6.3,NA,1,"US",12,1,"Jeff Tremaine",1,1,32,376,7.68616230349291,"comedy",1
"tm177068","Fun with Dick and Jane","MOVIE","After Dick Harper loses his job at Globodyne in an Enron-esque collapse, he and his wife, Jane, turn to crime in order to handle the massive debt they now face. Two intelligent people, Dick and Jane actually get pretty good at robbing people and even enjoy it -- but they have second thoughts when they're reminded that crime can hurt innocent people. When the couple hears that Globodyne boss Jack McCallister actually swindled the company, they plot revenge.",2005,"PG-13",90,"['comedy', 'crime']","['US']",0,6.1,143998,1,"US",74,1,"Dean Parisot",2,1,22,460,11.8775616340896,"comedy",0
"tm430748","Neevevaro","MOVIE","As Kalyan, a blind chef and Vennela, who comes visiting him at his restaurant, fall in love and start making plans for their future, Vennela goes missing. Series of unexpected and shocking events follow.",2018,"PG",130,"['thriller', 'action', 'drama', 'romance']","['IN']",0,6.9,809,0,"IN",10,1,"Hari Nath",4,1,9,203,6.69703424766648,"thriller",0
"tm1125844","The Whole Truth","MOVIE","When two siblings stumble on a strange hole in the wall of their grandparents’ house, horrifying incidents reveal sinister secrets about their family.",2021,"R",125,"['horror', 'thriller', 'drama']","['TH']",0,5.1,3073,0,"TH",24,1,"Wisit Sasanatieng",3,1,15,150,8.03073492409854,"horror",0
"tm985550","Crazy About Her","MOVIE","After a magical night together, Adri voluntarily turns himself into the psychiatric institution where Carla lives.",2021,"Sin dato",102,"['comedy', 'romance']","['ES']",0,6.6,5435,1,"ES",28,1,"Dani de la Orden",2,1,15,114,8.60079877527103,"comedy",0
"tm970327","Seven","MOVIE","After his affluent father passes, a man must survive seven days in the Nigerian neighborhood of Ajegunie, where obstacles keep him from his inheritance.",2019,"Sin dato",113,"['drama']","[]",0,7.5,29,0,"",0,0,"Sin director",1,0,5,152,3.40119738166216,"drama",0
"ts221472","Valentino","SHOW","Its events revolve around ""Noor Abdul Majeed"", famous for Valentino, who owns international schools he and his wife ,but there are some differences between them throughout the series, and from here begins the adventure and surprises .",2020,"TV-14",39,"['comedy']","['EG']",1,5.2,213,1,"EG",12,1,"Ramy Imam",1,1,9,234,5.36597601502185,"comedy",0
"tm285317","IO","MOVIE","As a young scientist searches for a way to save a dying Earth, she finds a connection with a man who's racing to catch the last shuttle off the planet.",2019,"PG-13",96,"['scifi', 'romance', 'drama']","['US']",0,4.7,33724,0,"US",7,1,"Jonathan Helpert",3,1,2,151,10.425994681076,"scifi",0
"tm875736","U Turn","MOVIE","U turn tells the story of a budding investigator and a cop who will uncover the new conspiracies of a bike gang.",2020,"Sin dato",98,"['horror', 'thriller']","[]",0,4.3,268,0,"",0,0,"Sin director",2,0,6,112,5.59471137960184,"horror",0
"tm266685","Sandy Wexler","MOVIE","When a hapless but dedicated talent manager signs his first client who actually has talent, his career finally starts to take off.",2017,"Sin dato",130,"['comedy']","['US']",0,5.2,16603,1,"US",82,1,"Steven Brill",1,1,12,130,9.71739890917293,"comedy",0
"ts18551","Cuckoo","SHOW","Cuckoo is every parent's worst nightmare - a slacker full of outlandish, New Age ideas. Ken is the over-protective father of a girl who's impulsively married an American hippie on her gap year.",2012,"TV-14",27,"['comedy', 'drama', 'european']","['GB']",5,5.9,20,1,"GB",5,0,"Sin director",3,1,6,193,3.04452243772342,"comedy",0
"ts218564","Breakfast, Lunch & Dinner","SHOW","Chang accompanied by a different celebrity guest exploring a single city, its culture and its cuisine. As the pair travels through each city, they will also uncover new and surprising things about themselves.",2019,"TV-MA",44,"['documentation']","['US']",1,6.7,1045,0,"US",1,0,"Sin director",1,1,25,208,6.95272864462487,"documentation",0
"tm1004219","Who's the Boss","MOVIE","This narrates the story of a Young and ambitious employee who tries to work her way to the top, but keeps being de-valued. She decided to take a bold step which ends her in a position she deserves to be and without love for a long time.",2020,"Sin dato",105,"['comedy', 'romance']","[]",0,5.6,36,1,"",3,1,"Chinaza Onuzo",2,0,14,236,3.61091791264422,"comedy",0
"ts20604","Friday Night Lights","SHOW","The trials and triumphs of life in the small town of Dillon, Texas, where high school football is everything.",2006,"TV-14",43,"['drama', 'sport']","['US']",5,8.7,64449,0,"US",8,0,"Sin director",2,1,19,109,11.0736450083673,"drama",0
"ts82849","The Kominsky Method","SHOW","An aging actor, who long ago enjoyed a brush with fame, makes his living as an acting coach.",2018,"TV-MA",26,"['drama', 'comedy']","['US']",3,8.2,38232,1,"US",3,0,"Sin director",2,1,19,92,10.5514542960155,"drama",0
"tm185797","Fukrey","MOVIE","The paths of four dream-chasing college friends cross with an array of colourful characters, from a tough-talking Punjabi female don to a Jugaad Baaz college watchman. Mayhem ensues.",2013,"PG-13",137,"['romance', 'comedy', 'drama']","['IN']",0,6.9,11656,1,"IN",9,1,"Mrigdeep Singh Lamba",3,1,6,182,9.36366213691983,"romance",0
"tm474548","Good Sam","MOVIE","A news reporter looks into who has been anonymously leaving large cash gifts on random doorsteps in New York.",2019,"PG",90,"['drama', 'comedy']","['US']",0,5.7,2890,1,"US",27,1,"Kate Miles Melville",2,1,8,109,7.96935774201635,"drama",0
"tm470240","The Half of It","MOVIE","Shy, straight-A student Ellie is hired by sweet but inarticulate jock Paul, who needs help wooing the most popular girl in school. But their new and unlikely friendship gets tricky when Ellie discovers she has feelings for the same girl.",2020,"PG-13",104,"['comedy', 'romance', 'drama']","['US']",0,6.9,34959,1,"US",29,1,"Alice Wu",3,1,14,237,10.4619598297695,"comedy",0
"ts79695","Sintonia","SHOW","Told through three different characters' perspectives, the story of Sintonia explores the interconnection of the music, drug traffic, and religion in São Paulo. In the quest to be somebody, many paths will converge.",2019,"TV-MA",44,"['crime', 'drama', 'music']","['BR']",2,6.7,1067,0,"BR",10,0,"Sin director",3,1,8,215,6.97354301952014,"crime",0
"ts204466","Pecados capitales","SHOW","Evaristo Salinas is a successful businessman in his old age but knows he will die and decides to build a game between his family to see who is worthy of his inheritance. Each member of the Salinas family will be a cardinal sin.",2002,"TV-MA",43,"['comedy', 'drama', 'romance']","['CO']",1,8.5,190,1,"CO",0,0,"Sin director",3,1,17,227,5.25227342804663,"comedy",0
"ts43501","Secrets of Great British Castles","SHOW","Historian Dan Jones explores the millennium of history behind six of Great Britain's most famous castles: Warwick, Dover, Caernarfon, the Tower of London, Carrickfergus, and Stirling.",2015,"TV-PG",51,"['documentation', 'history', 'european']","['GB']",2,7.8,1031,0,"GB",1,0,"Sin director",3,1,32,183,6.93925394604151,"documentation",0
"ts237487","True: Terrific Tales","SHOW","Through the magic of the Story Spinner, True and her friends create their own versions of Pinocchio, Little Red Riding Hood and other classic tales.",2020,"Sin dato",8,"['animation', 'family']","['US']",1,5.7,22,0,"US",3,0,"Sin director",2,1,20,148,3.13549421592915,"animation",0
"tm429208","Next Gen","MOVIE","A friendship with a top-secret robot turns a lonely girl's life into a thrilling adventure as they take on bullies, evil bots and a scheming madman.",2018,"PG",90,"['animation', 'action', 'family', 'scifi', 'comedy']","['CA', 'CN']",0,6.6,16964,1,"CA",21,2,"Joe Ksander",5,2,8,148,9.73890767721833,"animation",0
"tm927037","The Water Man","MOVIE","Hoping to save his sick mother, a boy named Gunner and his friend Jo venture into the remote Wild Horse forest to search for a mythical figure who possesses the secret to immortality. When they go missing, Gunner's father Amos must immerse himself in his son's world to find them.",2020,"PG",92,"['action', 'drama', 'family', 'fantasy', 'thriller']","['US']",0,5.4,3641,0,"US",16,1,"David Oyelowo",5,1,13,280,8.20028826028755,"action",0
"tm514494","Offering to the Storm","MOVIE","Inspector Amaia Salazar confronts the origins of her nightmares as she unfolds the darkest secrets of the Baztan valley.",2020,"Sin dato",139,"['crime', 'thriller', 'european']","['DE', 'ES']",0,6.2,6215,0,"DE",38,1,"Fernando González Molina",3,2,21,120,8.73488189204748,"crime",0
"tm266652","Bleach","MOVIE","High school student Ichigo Kurosaki lives an ordinary life, besides being able to see ghosts and the blurry memories of his mother's death under strange circumstances when he was a kid. His peaceful world suddenly breaks as he meets Rukia Kuchiki, a God of Death.",2018,"PG-13",108,"['fantasy', 'action']","['JP']",0,6.4,11406,0,"JP",0,1,"Jesse Lewis Reece",2,1,6,263,9.3419824810279,"fantasy",0
